id_record;tanggal;komoditas;kategori_komoditas;satuan;pasar;kecamatan;harga;volume_distribusi;ramadhan;idul_fitri;natal_tahun_baru;hujan;operasi_pasar;gangguan_distribusi;banjir;nama_kearifan;jenis_kearifan;kearifan_score;faktor_utama;target_harga_next_day
449;2025-08-11;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34500;175,6;0;0;0;1;0;1;0;Pasar Subuh;Distribusi;0,74;"Hujan; Gangguan Distribusi";34500
450;2025-08-11;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;255,8;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,68;Normal;38500
451;2025-08-11;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17600;460,2;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Hujan;17800
452;2025-08-11;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;13200;461,5;0;0;0;1;0;1;0;Distribusi Berbasis Keluarga;Sosial;0,64;"Hujan; Gangguan Distribusi";13300
453;2025-08-12;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;288,9;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,83;Hujan;38000
454;2025-08-12;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;418,7;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;Normal;17600
455;2025-08-12;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12800;533,1;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,77;Normal;12900
456;2025-08-12;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;166,1;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,52;Normal;41500
457;2025-08-13;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;434,8;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;Normal;17400
458;2025-08-13;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12800;541,2;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,85;Normal;13000
459;2025-08-13;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41500;223,4;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,73;Normal;41500
460;2025-08-13;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;197,2;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,8;Normal;34500
461;2025-08-14;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12700;576,6;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;Normal;12800
462;2025-08-14;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;200,9;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,67;Normal;41500
463;2025-08-14;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34000;212,3;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,71;Normal;34500
464;2025-08-14;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;235,7;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;Normal;38500
465;2025-08-15;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;152,2;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;Normal;41000
466;2025-08-15;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;224;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Normal;34000
467;2025-08-15;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;231,8;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,54;Normal;38000
468;2025-08-15;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17500;426,5;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,74;Hujan;17700
469;2025-08-16;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34000;209,3;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,78;Normal;34500
470;2025-08-16;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38500;258,4;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,79;Hujan;39000
471;2025-08-16;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;427,7;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,65;Normal;17700
472;2025-08-16;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13400;514,7;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,71;Normal;13500
473;2025-08-17;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;294;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Normal;38000
474;2025-08-17;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;453,9;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,75;Normal;17500
475;2025-08-17;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;402,6;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,54;Normal;13300
476;2025-08-17;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;196,4;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,55;Normal;39500
477;2025-08-18;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;455,6;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;Normal;17300
478;2025-08-18;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;451,2;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,71;Normal;13500
479;2025-08-18;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;176,8;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,73;Normal;39500
480;2025-08-18;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34000;190,1;0;0;0;1;0;1;0;Distribusi Berbasis Keluarga;Sosial;0,64;"Hujan; Gangguan Distribusi";34000
481;2025-08-19;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;512,9;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;Normal;13300
482;2025-08-19;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40000;170,9;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,59;Hujan;40000
483;2025-08-19;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;195,8;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,66;Normal;34000
484;2025-08-19;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;212;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,73;Normal;37500
485;2025-08-20;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38000;178,6;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,54;Normal;38000
486;2025-08-20;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;234,8;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;Normal;33500
487;2025-08-20;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;263,3;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,85;Normal;38000
488;2025-08-20;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;436,9;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,66;Normal;17500
489;2025-08-21;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;238,8;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,64;Normal;34000
490;2025-08-21;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38500;195,9;0;0;0;1;0;1;0;Distribusi Berbasis Keluarga;Sosial;0,63;"Hujan; Gangguan Distribusi";39000
491;2025-08-21;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;463,7;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Normal;17400
492;2025-08-21;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;493,7;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,66;Normal;13400
493;2025-08-22;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;299,9;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,71;Normal;38000
494;2025-08-22;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;451,3;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,73;Normal;17400
495;2025-08-22;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;513,4;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,85;Hujan;13400
496;2025-08-22;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;171,7;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;Normal;40000
497;2025-08-23;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17100;400;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,62;Normal;17300
498;2025-08-23;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;531,5;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,61;Normal;13300
499;2025-08-23;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;160,4;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,56;Normal;38500
500;2025-08-23;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;178;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,62;Normal;33500
501;2025-08-24;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;536,7;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,66;Normal;13300
502;2025-08-24;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;196,5;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,74;Normal;39500
503;2025-08-24;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;217,2;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,7;Normal;33000
504;2025-08-24;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36000;254,3;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,69;Normal;36500
505;2025-08-25;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38500;158;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,8;Normal;38500
506;2025-08-25;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;255,1;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,75;Normal;33000
507;2025-08-25;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;244,5;0;0;0;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;"Hujan; Gangguan Distribusi";37000
508;2025-08-25;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;473,1;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,75;Normal;17400
509;2025-08-26;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;224,8;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,55;Normal;33500
510;2025-08-26;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36000;260,1;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;Normal;36000
511;2025-08-26;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;403,2;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,77;Normal;17300
512;2025-08-26;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;491,2;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;Normal;13400
513;2025-08-27;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36000;264,3;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,76;Normal;36000
514;2025-08-27;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;476,1;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,65;Normal;17400
515;2025-08-27;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13400;531,4;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;Hujan;13500
516;2025-08-27;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;172,7;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;Normal;40000
517;2025-08-28;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17100;426,6;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,74;Normal;17300
518;2025-08-28;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;455,6;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;13400
519;2025-08-28;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;202,2;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,52;Normal;39500
520;2025-08-28;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33500;238,3;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Normal;34000
521;2025-08-29;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13400;504,2;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;Hujan;13500
522;2025-08-29;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40500;152,5;0;0;0;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;"Hujan; Gangguan Distribusi";41000
523;2025-08-29;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;208,3;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Normal;33500
524;2025-08-29;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36500;254;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;Normal;37000
525;2025-08-30;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;197,4;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;Normal;39500
526;2025-08-30;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;205;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Normal;33000
527;2025-08-30;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;283,5;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,68;Normal;37500
528;2025-08-30;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18000;402,2;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,54;Normal;18200
529;2025-08-31;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33500;231,9;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;Normal;34000
530;2025-08-31;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36500;256,9;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;Hujan;37000
531;2025-08-31;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18400;429,3;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;Hujan;18600
532;2025-08-31;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13000;471,9;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,79;Normal;13100
533;2025-09-01;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36500;286,1;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,57;Normal;37000
534;2025-09-01;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18100;390,2;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;Normal;18200
535;2025-09-01;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13000;504,2;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Normal;13100
536;2025-09-01;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;174,2;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,72;Normal;40000
537;2025-09-02;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18100;400,6;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Normal;18300
538;2025-09-02;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13000;579;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Normal;13100
539;2025-09-02;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;185,6;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,83;Normal;40000
540;2025-09-02;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33500;215,5;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,79;Normal;34000
541;2025-09-03;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13100;525,4;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Normal;13200
542;2025-09-03;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40500;182,2;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,64;Normal;40500
543;2025-09-03;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;211,3;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,55;Normal;33000
544;2025-09-03;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36500;291,3;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,55;Normal;37000
545;2025-09-04;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;166,9;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,72;Normal;40500
546;2025-09-04;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33500;218,5;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,7;Normal;33500
547;2025-09-04;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;257,4;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,73;Normal;37000
548;2025-09-04;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18200;420,7;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,8;Normal;18400
549;2025-09-05;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;34500;161,7;0;0;0;1;0;1;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;"Hujan; Gangguan Distribusi";35500
550;2025-09-05;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;304,1;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,67;Hujan;37000
551;2025-09-05;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18500;411,9;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,66;Normal;18700
552;2025-09-05;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13100;537,5;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Normal;13300
553;2025-09-06;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;245,6;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;Hujan;37000
554;2025-09-06;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18200;471,9;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,68;Normal;18400
555;2025-09-06;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13200;569,9;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,68;Hujan;13300
556;2025-09-06;Cabai Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;39500;185,5;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,7;Normal;40000
557;2025-09-07;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18200;459,3;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;18400
558;2025-09-07;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13000;509,9;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,85;Normal;13100
559;2025-09-07;Cabai Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;40500;198,1;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,85;Hujan;40500
560;2025-09-07;Bawang Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;34000;194,9;0;0;0;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;"Hujan; Gangguan Distribusi";34000
561;2025-09-08;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13100;419,2;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,61;Normal;13200
562;2025-09-08;Cabai Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;39500;194;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,61;Hujan;40000
563;2025-09-08;Bawang Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;33000;221,2;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;Hujan;33500
564;2025-09-08;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36500;249,8;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,75;Normal;37000
565;2025-09-09;Cabai Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;40000;182,6;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,68;Normal;40500
566;2025-09-09;Bawang Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;32500;213,1;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,75;Normal;33000
567;2025-09-09;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;258,7;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Normal;37500
568;2025-09-09;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18200;461,3;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;Normal;18400
569;2025-09-10;Bawang Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;33000;232,3;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,66;Hujan;33000
570;2025-09-10;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;263,4;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,75;Normal;37500
571;2025-09-10;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18400;423,7;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Normal;18500
572;2025-09-10;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13100;460,5;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;Normal;13200
573;2025-09-11;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36500;292,5;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;Normal;37000
574;2025-09-11;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18400;436;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Hujan;18600
575;2025-09-11;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;13400;440,5;0;0;0;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;"Hujan; Gangguan Distribusi";13500
576;2025-09-11;Cabai Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;40000;173,9;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Normal;40500
577;2025-09-12;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;18200;415,3;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,67;Normal;18300
